drug_name,rating,review_text,condition,date,source,review_id,helpful_votes,scraped_at
escitalopram,4.0,"Very disappointed this medication didnât work from me. I have suffered my whole life with GAD, panic attacks, and now agoraphobia. My doctor prescribed 10mg Lexapro and within an hour of taking it my skin was burning, chest pain, vomiting, ear ringing, and spinning. I was afraid to take it again for one week and I cut the dose to 2.5 mg. My body was finally able to adapt to 2.5 mg after 3 months, but I cannot increase it without severe side affects. On such a low dose it hasnât helped my anxiety ...   at all and now I get consistent brain-zaps, tingling, and a spacey feeling through the day. Doesnât work for everyone I guess!    Read More  Read Less",,2023-10-18,webmd,098052cf0603,1,2026-03-09T16:46:17.611119
escitalopram,10.0,This has been the only antidepressant that has really worked for me and allowed me to feel joy again and keep depression away. It started working for me immediately.,,2023-10-16,webmd,b6e379761796,1,2026-03-09T16:46:17.611566
escitalopram,6.7,Average Medicine After Sometime Brain Get Used To It Then it Not be Effect More,,2023-10-07,webmd,b729199b55fc,,2026-03-09T16:46:17.612049
escitalopram,7.3,"I was taking Lexapro for 3years! I noticed the times I would stop my medication I felt better and more myself. On Lexapro I gained weight, felt depressed, and felt like it suppressed my emotions. Ive continued to take my other medication prescribed but stopped taking lexapro and I see a huge difference",,2023-10-06,webmd,5ef3a3b91ea6,1,2026-03-09T16:46:17.612488
escitalopram,10.0,It's great for anxiety and mild depression,,2023-10-05,webmd,6fe28bb9c2cd,1,2026-03-09T16:46:17.612920
escitalopram,8.7,Iâve been taking this medication for three months and it makes me extremely aroused and wanting sex at all times and anywhere with anyone willing I donât know if I should keep taking this medication or not.,,2023-10-02,webmd,604bffba4cfa,1,2026-03-09T16:46:17.613340
escitalopram,9.3,"Prior to postpartum depression and anxiety, I always thought it was bad or frowned upon to use medication for this reason. I thought I would be weak if I used it but I feel opposite. I felt strong that I laid down my pride and take the medication. 
First six weeks is pretty bad, you feel the same and might experience nausea and headaches like I did. After 4 weeks I started feeling a little better then after 8 weeks is when it kicked in big time. I was so content and felt like I can breathe again ...  . I was on 10mg from May 2022 - April 2023. The only side-effect throughout the entire time taking it is fatigue. I was constantly tired.      Read More  Read Less",,2023-09-28,webmd,b9abf401f308,,2026-03-09T16:46:17.613825
escitalopram,2.0,I'm better off without drugs. This worked great for 2 weeks. I was on cloud 9. Then I started getting irritated at everything ands everyone. Got dumped by several new girlfriends over the course of 4 months. Could barley get erect even while using viagra. And finishing was very difficult. Even self pleasure was impossible. Also it made me itch a lot. I was miserable. Get some therapy. Don't do drugs.,,2023-09-24,webmd,30e2b7d7ade5,,2026-03-09T16:46:17.614282
escitalopram,2.7,"Was given this by my neurologist for depression and anxiety. It was awful, could not get and maintain a âhard on â , horrific nausea, and loss off energy. Felt like a zombie after 3 days, feel better. My erections are getting better too??????????",,2023-09-23,webmd,d6293e047a1a,,2026-03-09T16:46:17.614752
escitalopram,10.0,Best thing I ever did was reaching out to GP and starting this medication- havenât looked back!,,2023-09-16,webmd,6e3c205e3272,1,2026-03-09T16:46:17.615195
escitalopram,10.0,Lexapro changed my life! It started working almost immediately (I didnât have the 2 week period of depression/anxiety that most have for some reason) and I feel like a normal human on it. I no longer obsess over things and I just feel like I am functioning normally for the first time ever. I highly recommend. I really havenât had too many negatives on it.. I have been drowsy and had crazy dreams but other than that everything has been going amazing.,,2023-09-07,webmd,48fdeb80cc20,1,2026-03-09T16:46:17.615622
escitalopram,4.7,"This drug was too strong for me, even when taken at a low dose!  The doctor started me at a dose of 20 mg. in the hospital, but that was way too much.  I became irritable, moody, manic, hyperactive in my thinking.  I also had crying spells.  He cut back the dose to 10 mg. and that was better, but the main cause of my depression lay in the fact that I was in a hospital where I had lost  control over my life.  When I got home I went back to my old antidepressant, Celexa.  It worked a lot better.",,2023-09-05,webmd,0a94eb39f0fb,1,2026-03-09T16:46:17.616279
escitalopram,4.0,"I took the drug for six weeks. I could not sleep, loss of appetite and burning in feet and hands. I tapered off the drug and my insomnia, lack of appetite, and burning sensation went away over time. The drug did not work for me.",,2023-08-29,webmd,b3452ff1b159,1,2026-03-09T16:46:17.616708
escitalopram,4.7,Iâm new to the meds and I was put on it for anxiety and depression it made my depression worse and I pretty much have every side effect possible and blurred vision and all I want to do is sleep. I hate it,,2023-08-20,webmd,7c9fcfd35cdd,1,2026-03-09T16:46:19.862175
escitalopram,10.0,"STICK WITH IT!! 

So that everyone doesnât just think Iâm a random, beaming Lexapro user who just had instant magical results, let me tell you that it took a FULL YEAR for me to love this medication. 

I started taking Lexapro after 9 years of crippling anxiety following a primary infection of CMV. I was literally fine one day with three small kids, sick with mono for two weeks, and couldnât function normally ever again. (Until now.) For around a year following my illness, I had panic attacks co ...  nstantly. For NO reason. Hungry. Panic attack. Adrenaline rush from almost slipping. Panic attack. Every little thing sent my nervous system into overdrive. Uncontrollably. It didnât matter that I wasnât actually worried about these things. After reading up how to handle post-viral fatigue and other issues, I began exercising, eating clean, etc. I spent nine years trying EVERYTHING to recover. Every little cold would put me out and I got sick constantly. All testing was normal. Thyroid. Vitamin levels. Autoimmune panels. Everything. 

I felt sick all of the time, everything sent me into terrifying panic attacks, and I was miserable. 

I dealt with it for nine long years. Depression started to sink in. Not even feelings of sadness or hopelessness. I just didnât want to deal with panic attacks so I did nothing. I stayed in my comfort zone. After doing that for a long time, the sadness and hopelessness did set in. And then I started to struggle with sleep. After missing work one day for not sleeping for nearly a week, I decided to try meds. 

Lexapro. 

It was HELL. I took my first dose at night and passed right out. The first morning, I felt like I was in a dream. Everything looked and felt different and NOT in a good way. I felt awful. Sweats. Stomach ache. Head ache. So gross. I couldnât eat. I would fall asleep at night fine and then wake up all night staring at the ceiling for no reason. I didnât even realize I was awake for a while sometimes. Thinking back to the beginning of this drug gives me the creeps. (I started at 10 mg and was told to increase to 20 mg after 7 days. Absolutely NO way did I increase. I was horrified as it was.) I had intrusive thoughts. Weird thoughts. Depression was so much worse. 

On the other hand. No panic attacks. Immediately (to present day, I have not had one). 

I combed every inch of the internet for other peopleâs experiences. Videos. How long did it take to work? How long did it take to at least be in the positive area again. I felt sooooo much worse than when I started. I had to take a week off work because I was glued to the couch. 

My ex-husband is a psychiatrist and he suggested that unless I was having uncontrollable suicidal thoughts to stick it out. Ugh. 

I didnât want to have sex. Nothing was enjoyable. Laying in bed didnât even feel good. I started to tell myself that if I could make it another day, Iâd be good. 

Weeks passed. Not much improvement. I toyed with increasing before giving up. But I couldnât bear the thought of the adjustment period again. 

After maybe 3 months, I began to find tiny bits of âjoyâ in a few things. Eating. Watching a couple of shows. Still, I felt almost nothing. Numb to everything. No joy. No laughter. No sadness. No emotional reaction to anything. 

I started looking for some more positivesâ¦ were there any?! I hadnât been sick in a while. Which was unusual. I was sleeping through the night once in a while. Not staring at the ceiling anymore. 

Months passed. I started to notice âgoodâ days. Not just good moments. But bad days were still the majority. 

Months passed. My sex drive started returning. Good days started to be equal to bad days. I started willingly going places with people. I started a business with a friend. A successful one. 

Months passed. Good days outnumbered bad days. Some numbness still. But I was able to feel some again too. 

A year later: 
I donât have bad days. Like, I have human bad days, but not depression bad days. I love sex agai   Read More  Read Less",,2023-08-19,webmd,865dee626683,1,2026-03-09T16:46:19.862678
escitalopram,4.0,"I switched to Lexapro from Effexor for depression and anxiety.  I started at 5 mg and then increased the dose by 5 mg each week until I got up to 20 mg.  Unfortunately, the Lexapro did not help with either anxiety or depression.  I did not feel any benefit and then I began having insomnia limiting my sleep to 3-4 hours per night.  I stuck with it for 7 weeks and then stopped.  Disappointing.",,2023-08-17,webmd,a17c9b212181,1,2026-03-09T16:46:19.863127
escitalopram,4.0,"Swapped citalopram 20mg to Escitalopram 10mg 6 months ago. This medication has been horrendous for me. Agitation, anxiety, anger, fast heart beat, sweating, weight gain. Iâm going the doctors tomorrow to swap back. It may work great for some people but not for me.",,2023-08-02,webmd,926c9f2adf0d,1,2026-03-09T16:46:19.863576
escitalopram,7.3,"DO NOT TAKE AT NIGHT!
...unless you like not being able to sleep!",,2023-08-01,webmd,77447e613f61,1,2026-03-09T16:46:19.864025
escitalopram,4.7,"Basically no more side effects after a few weeks, but it hasn't helped my OCD at all.",,2023-07-30,webmd,be61091acfcd,1,2026-03-09T16:46:19.864470
escitalopram,10.0,"Medication has been a blessing for 6 years. Because of husband's deteriorating health as well as major legal problems, I experienced major depression and anxiety beginning in 2017. Doctor prescribed 10mg then bumped me up to 20mg. Life is still difficult with husband's health but because of medication I'm no longer experiencing debilitating anxiety and depression.",,2023-07-24,webmd,53d41f5bc417,1,2026-03-09T16:46:19.864916
escitalopram,2.0,"Lexapro little over 2 weeks.  I thought I was going to die and if I had been made to stay on it, would have wanted to.  Everyone begged me to stay long enough to let me get full benefits.  I was so sick and depressed couldnât get out of bed and didnât want to see anyone.  I couldnât live like that and they finally agreed. I came off, not exactly like my Dr.said but not suddenly.   After a week Iâve had some problems. Iâm having some good days and some not.  Today I had flashbacks of those bad da ...  ys, anything is better than while on the Lexapro.   Read More  Read Less",,2023-07-06,webmd,2d6bb83e2895,1,2026-03-09T16:46:19.865388
escitalopram,10.0,"I started this medication a little more than 2 years ago.  It is not an instant relief, it takes about 4 weeks to build up in your system.  Once I started to adjust to this medicine, it allowed my brain a chance to process what was going before my emotional response took over.  It just gives me a chance to ""mentally breath"" before I react to what is happening.  This medicine has had a very positive impact on my well being and it has greatly helped with my ability to communicate better with the p ...  eople around me.  My spouse says she is glad she got her husband back.  If you and your doctor decide that this medicine is something that you could try, give it enough time to work.  I like the way my brain processes things now and will stick with it.  I truly hope you find relief for the situation that you are facing.   Read More  Read Less",,2023-06-24,webmd,7abfebcd1dd8,,2026-03-09T16:46:19.865898
escitalopram,8.0,"Started at 10mg and side effect was loose bowels, but benefit was fewer and milder panic attacks.  Went to 20mg at a year and had chaotic heartbeat.  Went back to 10mg and started taking with food, which cured the bowel issue.  Then went back to 20mg and had no chaotic heartbeat.  The solution for me was taking it with breakfast.  Not even a mild attack in 6 months.",,2023-05-29,webmd,4fad57202221,,2026-03-09T16:46:19.866372
escitalopram,10.0,"I have taken zoloft and Prozac for many years. None have made me feel this good. I'm in a great place right now.  I used to be angry all the time. I got fired from every job I ever had. And I lost every girl that ever loved me because of my horrible personality, attitude,  irritability and rudness. This med puts me in a great place. A great mood. I'm not afraid to speak to people. Not afraid to say no. Not afraid to speak to strangers. I almost feel like im this special person that can connect w ...  ith anyone. Manybe I'm wrong. But it's good that I can feel this way. I used to have crippling anxiety and depression. Right now, I'm able to keep a girlfriend. I would say that I can keep a job. But right now I own a business. So no more jobs for me. Ok, sexually, I used to be a one minute man. But now it takes a little longer to ejac. But it's perfect timing. My sex drive is strong. I'm more affectionate. I used to be afraid to kiss a woman because of my anxiety. But nit I kiss and Romance a woman better than I ever have in my life. Zoloft and Prozac took my sex drive down to zero. Lexapro seems to boost my sex drive but only slightly delays ejac. And that's perfect for me. As I said I'm naturally a one minute man lol ??. I don't feel like I'm high on drugs. I feel like I'm high on my awesome life!!!!!!!!!!   I used it think my life was worth ending because I'm a horrible person. But now I think I have a lot to offer the world!!!! Try lexapro. Maybe it can change your life too!!! Don't struggle with depression or anxiety. There is help!!!!  You are loved!!!!   Read More  Read Less",,2023-05-29,webmd,4feeec33deed,1,2026-03-09T16:46:19.866842
escitalopram,8.7,everything was fine with it but the only side effect i have been experiencing is excess sweat. other than that it has improved my emotions quite strongly. i have been on it for about a month.,,2023-05-17,webmd,17e81def04c7,1,2026-03-09T16:46:19.867284
escitalopram,8.7,"About a month ago, I had, basically, a complete mental breakdown after being triggered due to my PTSD. I mean, my life did a complete flip. I am a very independent person but after this, I couldn't be alone, I couldn't drive, I was in a complete dissociative state and severely depressed as well as anxious. I started taking Lexapro but my symptoms didn't change. I had pretty much given up hope and had accepted that I'd never be the person I was. Luckily, I have a great support system who constant ...  anly reminded me that all things take time. Around week 4 of taking Lexapro, I woke up one morning and felt more like the real me than I had in what seemed like an eternity. I am happy to report that since that day, I have been feeling better and better each day. My advice to those of you just getting started on Lexapro: just give it time.    Read More  Read Less",,2023-05-02,webmd,9483fc0ba23b,1,2026-03-09T16:46:19.867752
escitalopram,4.7,"I tried Lexapro after experiencing a recurrence of anxiety and depression.  I had tried to discontinue Zoloft after 10+ years but symptoms returned in a few months.
Lexapro seemed to make my symptoms worse and never gave me any relief.  I transitioned back to Zoloft which seems to be more effective.",,2023-04-20,webmd,28d486459987,1,2026-03-09T16:46:19.868174
escitalopram,5.3,"Helped my skin-picking and compulsive-anxious thoughts, but I just feel numb. Hard to feel depressed when you can't really feel anything. On 5mg right now. But even on 2.5mg, I couldn't orgasm or enjoy music/creative things that used to bring me joy even when I was depressed. My mood does feel more ""stable,"" but at what cost? I feel like a robot. 
Cool dreams though....",,2023-04-18,webmd,44e7ccb99bcd,1,2026-03-09T16:46:19.868605
escitalopram,8.0,"I've only been taking this for a few days at this point so I cannot comment on how effective it is but I haven't experienced any side effects. I feel a bit of calm and pride in finally taking medication but I think that's mostly a placebo effect so early on.

I just wanted to share the good advice my doctor shared with me since it seems some people do not have great relationships with their doctor.

It takes approximately 2 weeks for things to get ""better"" while on this drug. From 2 weeks until  ...  6 weeks, you should gradually begin to feel the full effects. Around the 6 week mark, that will be your new normal.

I would schedule a follow up with your doctor around 4 to 6 weeks to discuss.

DO NOT STOP TAKING THIS DRUG ALL AT ONCE unless you have bad side effects. If you are looking to stop, my doctor suggested a gradual decrease. If you take 10mg daily, swap to half tablets. Then half tablets every other day. Then every third day.

   Read More  Read Less",,2023-04-07,webmd,3a1746bfacdc,,2026-03-09T16:46:19.869098
escitalopram,8.7,"Hey guys! Iâm not one to write reviews on anything but this site has been the only one iâve been relying on when I first started this medication. Iâll share my story in hopes it will help someone who was in my shoes. (scroll to the end paragraph to see side effects if you donât care to read my story!)
I got sick with the flu and didnât eat for 5 days. After I got over that, I started getting heartburn and indigestion really bad. I went to my doctor and I had to see an NP since my primary doctor  ...  was booked. The first thing she said was mentioning stomach cancer or H.Pylori. After this, I went home and started researching stomach cancer symptoms and other forms of cancer that I may have had. I went down a rabbit hole. I lost my appetite, I was nauseous every single day, I wasnât sleeping, my stomach was in so much pain, I stopped going to work and stopped doing school for weeks. I was so anxious that I had some form of cancer and that I was going to die. After about 2 weeks on anti-acids, I had a check in with the NP I saw previously. She then prescribed me ulcer medication. This took my anxiety and raised it to a level where I was uncontrollably shaking and crying all the time. My thoughts were always negative. Finally, I called my primary doctor and told them I was having panic attacks and needed to see my regular doctor asap. They got me in the next day. She prescribed me Buspar and it worked for a couple of weeks taking it 3 times a day. Then it stopped working. I had a panic attack and ended up in the ER doing chest x-rays, blood tests, EKG, all the things. 
My doctor prescribed me Lexapro. I was panicking because she said it may make me nauseous. I was having panic attacks for the first 3 days of taking it because I was so scared of the side effects. After day 3, it was almost like it was a part of a routine. The only side effects I really experienced was dry mouth and tiredness. I was nauseous but I canât say for sure that it was the medicine. I was still very anxious every single day. I am now on week 2 of taking 10mg. I feel really good this week. I am noticing a decrease in the thoughts, or when they come, I am able to push them off. STICK WITH IT!!! I understand that it may not be for everyone, but stick with it. I am not even to the full potential of this medication yet and I am already noticing a difference. Yes, I may be having some side effects, but they will go away. I hope this helps someone who was in the same place I was in. Youâre never alone.    Read More  Read Less",,2023-04-06,webmd,1ee2bb541c04,,2026-03-09T16:46:19.869581
escitalopram,8.7,"After trial and error with 5 SSRIs, I thought I would never find a medication that worked for me. My Dr prescribed Lexapro for my anxiety, and my quality of life has gone up since I started taking it 4 years ago. My life has literally done a 180 turn.",,2023-04-05,webmd,8268dd4e512f,1,2026-03-09T16:46:19.870012
escitalopram,7.3,Iâm currently 14 year old and I got  diagnosed with serve anxiety and generalized depression when I was 12.They first put me on fluoxetine and I took that for long time  but I hated the way it made me feel so my doctor slowly switched me to  10mg lexapro.Lexapro was very helpful and is still very helpful to me but I still feel anxious and overwhelmed all the time about things  that normally people donât.,,2023-04-05,webmd,984a669553c7,1,2026-03-09T16:46:19.870437
escitalopram,10.0,"I have been taking it for 2-3 months, I have another 4 and a bit to go. I haven't had any side effects, I just noticed it makes me active so I switched from evening to lunch after the first few days. I have had a few more vivid dreams (happened twice in close to 3 months, so really not a big deal), I didn't have any nausea (ate very well beforehand for the first month while my body adjusted, then I could take it in between meals as well, without any nausea). I have been prescribed escitalopram f ...  or PTSD (manifesting with anxiety rather than depression, I have only had a few depressive episodes but constant anxiety for years) and I take lorazepam only on a need basis, if I sense severe panic attacks or after intense panic attacks. My day to day anxiety, agoraphobia and compulsive thoughts and behaviours have almost completely gone away and I could finally implement the strategies worked on in therapy effectively. I hesitated for close to a year before taking it, went to three different doctors without mentioning the recieved results from the other doctors, only the psychological report (as to not bias them) to make sure they all recommend the same thing (they did). It's okay to be cautious, hesitant even, but I'm here to say it can definetely help, and you won't know until you take your medical provider's advice.    Read More  Read Less",,2023-03-21,webmd,a2e2918fd33f,,2026-03-09T16:46:19.870918
escitalopram,8.0,"I started having bad anxiety and depression after I had a brain tumor in 2012. I was placed on Xanax in 2016 and that was the worst experience I ever had with pills. This particular pill has honestly been a God save. Iâve been able to focus and live. I unfortunately went almost 3 1/2 months without the medication and I suffered. My personality went through major withdrawals. My body was hurting and I tried to substitute the medication with exercise and other things, but nothing helped. I genuine ...  ly have been miserable and angry. I just went and picked up my prescription and I couldnât be happier!    Read More  Read Less",,2023-03-11,webmd,55a4ae1b1eb8,1,2026-03-09T16:46:22.181977
escitalopram,10.0,"I've been on 10mg of lexapro for just over a month and cannot remember the last time I felt this amazing. I suffered from such severe anxiety that I was always focused on the worst case scenario. It affected my marriage, everyday life and social interactions. I now cannot convince myself to be scared (which is so weird) and I feel happy and friendly all the time. I don't have bad days really and I don't feel guilty or worried when my schedule or routine changes like I used to.
The first few week ...  s were tough. I did see some immediate positives but alot more side effects. To anyone just starting out on lexapro, give it 4 weeks and stay positive! It could change your life!    Read More  Read Less",,2023-03-09,webmd,ae18c9c30fbc,1,2026-03-09T16:46:22.182467
escitalopram,10.0,"I'm using escitalopram around 3 years now. It really saved me from my depression and panic attacks. Im using 10mg. But in Iran i was using this pill by the name Ezipam, now im using cipralex lately, it just makes me a little sleepy but i think i shoulf continue using it. The people who says that they had bad experiences is becuz they didn't use it for a long time. This pill may make u sleepy or dizzy or stressed for first month but after using 1 month it will be perfect !! Don't worry.",,2023-03-07,webmd,64258c0cafb0,1,2026-03-09T16:46:22.182915
escitalopram,8.0,"I was on Prozac, but that made everything worse. Now that Iâm on Lexapro, my anxiety has gone down, but Iâve noticed that I keep having to raise my dosage if I want to get rid of the anxiety completely. Iâve also noticed a HUGE weight gain. But you win some and you lose some. Iâm looking at getting off the Lexapro and only using Hydroxyzine PRN.",,2023-02-26,webmd,c85c5a2fa5cb,1,2026-03-09T16:46:22.183366
escitalopram,10.0,"This medication is amazing. My anxiety is completely gone. People share negative experiences more than positive experiences so I thought I would share this. If anything, this increases my libido because my anxiety before would decrease it. 10/10",,2023-02-05,webmd,d90053733797,1,2026-03-09T16:46:22.183802
escitalopram,2.0,"Was on it for about 7 days and it caused nausea, extreme dizzy and mobility issues. Started having bad suicidal like thoughts that were scary. Stopped taking and handled my anxiety without this awful med.",,2023-02-02,webmd,0338fe72ec73,1,2026-03-09T16:46:22.184237
escitalopram,6.0,"Very easy to get on. Close to impossible to get off it. Slow weaning process using liquid decreasing every 4-6 weeks by tiny increments.  Itâs been 3 years and Iâm down to 1.4 mg. Iâm staying on current dose for a while because each decrease causes emotional upset, crying, sensitivity. Itâs horrible.",,2023-01-27,webmd,f2c1adaaa997,1,2026-03-09T16:46:22.184672
escitalopram,2.0,"I took only 2 doses of Escitalopram 10mg on 2 separate days, and my anxiety went to the roof, it also instantly killed any sexual sensation and even ability to feel any feeling whatsoever, it made a robot. I stopped it right away, but it's been a week and my sexuality hasn't returned, it's still 90% gone, and my feelings are still blunted to a degree. I'm afraid I might be experiencing PSSD (Post-SSRI Sexual Dysfunction), as many people report PSSD after stopping Escitalopram, even after very fe ...  w doses as I had. I am so scarred that this might last years now, as it does for so many people suffering from PSSD.    Read More  Read Less",,2023-01-19,webmd,08750544d8ab,,2026-03-09T16:46:22.185169
escitalopram,8.0,I have been taking this medication on and off for about 2 years now. I think it's helped quite a bit. So good that I find myself forgetting to take my meds. Not sure if that creates a problem or not but sometimes I have these depression/ panic episodes. As long as I take my medication every day I'm usually fine. I do feel like I sleep a lot but not all day. I'd rather sleep a lot then not be able to sleep,,2023-01-07,webmd,2ad8804bc22d,,2026-03-09T16:46:22.185637
escitalopram,2.0,"Iâve suffered anxiety and depression my whole life but managed it with exercise, counselling etc. but last 6m itâs been out of control and Iâve finally succumbed to trying meds. This is day 6 on Lexapro 5mg and I feel horrendous. Stomach aches, nausea but the worst is insomnia and total feeling of panic, like I canât breathe. Iâve debated stopping but so many reviews say to keep going so I took todays pill but Iâm totally regretting it. The panic is getting worse. Iâve taken Valium but itâs not  ...  helping. Iâve got a killer headache from not sleeping all night and I canât stop crying. This is a nightmare. I canât get hold of my Gp and I feel desperate. I have no idea what Iâm going to do    Read More  Read Less",,2023-01-05,webmd,5de519b7eedc,1,2026-03-09T16:46:22.186100
escitalopram,10.0,"After it finally kicked in, will never go off it again. At least 8 yrs for me.   Out of blue massive panic & anxiety attacks overtook my life with no warning-and had to check myself into hospital at beginning to get it under control.  Was going through peri-menopause, hormones from change of life can wreck your seratonin levels.  Wish Iâd known that prior as might of relieved my âwhat is happening to meâ fear.  Itâs a godsend in my book.  Many friends & family are on it with similar good results ...  .    Read More  Read Less",,2023-01-03,webmd,59dd2cba84aa,,2026-03-09T16:46:22.186600
escitalopram,10.0,"Before lexapro I would love life based on my anxiety, it would come in waves, either panic attacks or insomnia. I would be able to go
Places alone or handle difficult situations , that would go away and then I would go days on no sleep, I regret not taking lexapro years ago , I canât tell you how after 10-15 years of suffering I got my life back. I sleep amazing , I was able to overcome my anxiety and I have no side effects , lexapro saved my life.",,2022-12-31,webmd,19fb2878da8b,1,2026-03-09T16:46:22.187039
escitalopram,2.0,"i have been on this medication for about a week and it is unbearable. i am switching from zoloft which i loved but it didnât help with my anxiety. i feel dizzy, nauseous, im sweating and sleeping almost all day. zoloft never made me feel like this.",,2022-12-30,webmd,5a09dba37690,1,2026-03-09T16:46:22.187473
escitalopram,2.0,"This drug is not good. My father with Parkison's was given this and it clashed with his other meds. He went from easy going to agitated, frustrated, angry, to violent. His behavior was pychotic and bizzare and very scary. I never want to see him like this again or take this poison crap drug!!! AVOID!!!!",,2022-12-30,webmd,93500c244662,1,2026-03-09T16:46:22.187886
escitalopram,8.0,"Me and a few people I know have been on lexapro. By the end of my year and a half on lexapro, I was up to 15mg a day. It helped my ocd and depression for a time, and then the side effects got to me. Mostly fatigue, headaches, and insomnia. Iâve known it to help people, and it did help me for a time. Every antidepressant is different with every person, so I would totally recommend trying it out, even though personally it didnât agree with me.",,2022-12-13,webmd,99003486f23d,,2026-03-09T16:46:22.188343
escitalopram,2.0,i took apart the toilet it made me ocd it made me make weird faces.,,2022-12-10,webmd,9fbf4159daf2,,2026-03-09T16:46:22.188794
escitalopram,8.0,It took me a good two months to feel full effects! You can't just give it a couple of weeks you have to get through all nasty side effects to start feeling better. It's worked for me feel more like my old self ??,,2022-12-07,webmd,a574d4a2ce5f,1,2026-03-09T16:46:22.189211
escitalopram,2.0,"Here's how my lexaprophobia was born: a few months ago, I was suffering from mild sleep deprivation (yeah, a condition that involves sleeping 5 hours per night instead of the normal 8/9 hours!) accompanied by agitation and occasional fits of anger (in other words, irritability). I sought professional help. I was prescribed Lexapro. Knowing its potential side effects include insomnia, agitation and increased irritability (that is, the EXACT ISSUES I'VE BEEN STRUGGLING WITH in the first place!), I ...   was reluctant to take it. I started with a 5 mg dosage. No improvements (in fact, my sleep kinda worsened, due to occasional nightmares). A week later, I was supposed to raise the dosage to 10 mg. It was then that I started to hate Lexapro. With 10 mg of Lexapro a day, I started getting even less sleep than before and feeling angrier than ever. Wow, that's definitely a way to help a person struggling with sleep and anger issues! Way to go, doc! 
I quitted it. But I'm not surprised it didn't help me. Because I wasn't even feeling depressed. If anything, I was closer to a manic state rather than to a depressed one.
The bottom line is, it's not a sleeping pill and it's not a tranquilizer either.   Read More  Read Less",,2022-12-04,webmd,e96bd1e22c71,1,2026-03-09T16:46:22.189670
escitalopram,10.0,"I had a sudden onset of severe anxiety out of the blue that I never experienced before.  I spent hours on the internet convinced I had a major health issue and that this couldnât be anxiety since I have the least stressful life. Iâm a stay at home mom with all my kids in school and no money issues.   After two weeks of symptoms not subsiding I decided to try meds even though I was so scared. Iâve never been on any medication.

The first 17 days were brutal! I almost quit several times and didnât ...   think I would make it through. I started with 2.5mg for 12 days, then went to 5mg for 5 days and the up to 7.5mg. I plan on staying at 7.5. It took 18 days to kick in and for the AWFUL side effects to go away.
I lost 5lbs because I could barely eat anything. I felt nauseous and uncomfortable all the time. My anxiety was unbearable! My dr prescribed me lorazepam and propranolol to help with the side effects. Stick with it, itâs worth it! Iâm on day 20 today and finally I feel 100% back to normal. I would recommend giving it three weeks before you quit. Good luck!   Read More  Read Less",,2022-11-29,webmd,ebb8df4f1558,1,2026-03-09T16:46:22.190132
escitalopram,8.0,"This has helped with depression and anxiety ,do not miss doses as it made me very emotional.  Someone on here Anon 19-24 said they were on Lexapro before and had a bad experience, this is the generic name for Lexapro . aka same medication",,2022-11-19,webmd,5eb83ee9a3a6,1,2026-03-09T16:46:22.190542
escitalopram,6.7,"Suffering the past few years with bouts of depression and anxiety. I have been on Celexa for a few years but I feel it was not  working as well after a few years. Try to go to Madison at three and fell into deep depression and a dark place period started Lexapro October 4 at 5 mg, experienced nausea, headache, more anxiety for first three weeks. After I started to feel a little better I went up to 10 mg. Now I feel like my head is clearer but it is difficult to get motivated and by late afternoo ...  n start to crash. Iâm going to go back to 5 mg and see how I do. Total loss of sex drive which is a big problem for my husband.   Read More  Read Less",,2022-11-13,webmd,7c02310159c3,,2026-03-09T16:46:25.629315
escitalopram,5.3,"Itâs been almost 3 weeks since Iâm taking this medicine. I am experiencing breakdowns, worst headaches and panic attacks nearly everyday. Firstly i found hard to sleep but after a week Iâm feeling sleepy all day.",,2022-11-13,webmd,bac64d345744,,2026-03-09T16:46:25.629804
escitalopram,5.3,Iâve been taking the generic version of Lexapro. The first two weeks I felt like I was spiraling down and the week after I felt significant better with my emotions. After long term use I feel like I donât have any desire to do anything productive or sexual and everything comes with a struggle.  As for sleepingâ¦ I wake up during my rim  cycles and find it hard to get myself together in the mornings. If anyone can identify with this please let me know. I started taking 10mg and am now currently st ...  ill taking this medication. It feels like a dependent drug to me and I really want/need a holistic remedy. I skipped a dosage one morning and felt my energy levels increase. Iâm at a crossroads on the continuation with this drug.    Read More  Read Less,,2022-11-09,webmd,3f430bcc8ab1,1,2026-03-09T16:46:25.630276
escitalopram,8.0,It's hell switching meds. It took me about three months to go from Effexor to Lexapro. I am on 20mg. I am experiencing less appetite and fullness. Doesn't anyone take lorazepam while you are getting use to Lexapro. It help me get through some tough times. Now I can't remember the last time I took lorazepam.,,2022-10-31,webmd,23c944e703ac,1,2026-03-09T16:46:25.630717
escitalopram,10.0,"Iâve been on 5mg lexapro for about 3 weeks now. The first week I did have some mild side effects (nausea, headaches & body aches, as well as constipation.) Those faded after about 10 days and now I feel great. I can tell I have more serotonin and my mind is more quiet and less prone to anxious thoughts. Iâm honestly just happier and more hopeful. I know it takes 4-6 weeks (or longer) to feel the full effects but so far this seems to be a great match for me. Thankful I finally found the right med ...  ication after years of trying just about everything else.    Read More  Read Less",,2022-10-29,webmd,c775d205b8df,1,2026-03-09T16:46:25.631177
